7247.56	25.3721
7251.49	33.4726
7255.42	46.5807
7259.35	39.515
7263.28	25.9988
7267.21	31.2717
7271.14	27.469
7275.07	37.777
7278.99	26.0664
7282.92	34.5886
7286.85	39.9088
7290.77	28.0208
7294.7	35.2335
7298.63	50.0555
7302.55	34.8575
7306.48	33.5869
7310.4	46.2341
7314.32	37.752
7318.25	35.8698
7322.17	40.8199
7326.09	29.0243
7330.01	28.5211
7333.93	30.6816
7337.85	45.27
7341.77	28.2036
7345.69	37.1357
7349.61	38.2497
7353.53	34.565
7357.45	25.2401
7361.36	29.1824
7365.28	50.571
7369.19	52.9388
7373.11	40.4971
7377.03	39.9376
7380.94	22.5955
7384.85	31.3864
7388.77	25.9896
7392.68	45.1389
7396.59	42.3419
7400.5	26.5093
7404.41	36.861
7408.33	35.4106
7412.24	19.6956
7416.14	34.4052
7420.05	35.0694
7423.96	31.8329
7427.87	43.5884
7431.78	26.8569
7435.68	37.3274
7439.59	39.0425
7443.49	33.0272
7447.4	38.4383
7451.3	32.9751
7455.21	33.472
7459.11	32.7439
7463.01	21.4869
7466.91	40.7769
7470.81	28.7289
7474.71	26.4586
7478.61	45.0398
7482.51	33.1834
7486.41	26.6247
7490.31	30.8652
7494.21	33.9473
7498.1	30.9616
7502	31.2879
7505.9	56.7906
7509.79	18.1067
7513.69	41.0176
7517.58	19.9777
7521.47	21.3683
7525.36	30.0298
7529.26	37.5312
7533.15	19.2237
7537.04	31.5627
7540.93	34.587
7544.82	24.0991
7548.7	51.3086
7552.59	16.5953
7556.48	30.093
7560.37	42.0587
7564.25	24.4784
7568.14	28.0033
7572.02	35.7892
7575.9	31.243
7579.79	33.4193
7583.67	22.5853
7587.55	23.036
7591.43	22.9816
7595.31	24.4558
7599.19	0.275106
7603.07	6.02992
7606.95	11.7383
7610.83	10.6621
7614.7	30.0118
7618.58	23.1627
7622.45	3.19876
7626.33	12.8733
7630.2	32.1393
7634.08	6.77825
7637.95	25.3346
7641.82	17.7811
7645.69	14.4161
7649.56	17.2806
7653.43	37.5814
7657.3	28.123
7661.17	6.3937
7665.03	34.226
7668.9	27.9454
7672.77	27.5395
7676.63	28.0931
7680.49	46.731
7684.36	14.4384
7688.22	37.0465
7692.08	41.629
7695.94	16.9325
7699.8	30.6999
7703.66	19.9702
7707.52	42.1527
7711.38	34.4095
7715.24	36.5763
7719.09	25.4924
7722.95	32.7964
7726.81	41.1665
7730.66	36.3553
7734.51	39.5935
7738.37	20.5421
7742.22	25.4816
7746.07	25.7207
7749.92	39.6177
7753.77	13.6675
7757.62	17.3949
7761.46	52.5915
7765.31	5.39171
7769.16	36.2101
7773	10.9713
7776.85	41.9992
7780.69	40.0042
7784.53	32.618
7788.37	31.7371
7792.22	30.2829
7796.06	36.7781
7799.9	30.0501
7803.73	-1.77065
7807.57	39.435
7811.41	26.7757
7815.24	49.5937
7819.08	37.0426
7822.91	49.6655
7826.75	38.7761
7830.58	19.094
7834.41	33.606
7838.24	66.5238
7842.07	36.9982
7845.9	28.283
7849.73	35.9859
7853.56	37.8825
7857.38	32.4811
7861.21	27.5886
7865.03	48.4611
7868.86	37.521
7872.68	34.7391
7876.5	28.578
7880.32	54.3577
7884.14	24.4186
7887.96	29.5541
7891.78	19.939
7895.6	9.37669
7899.42	29.0893
7903.23	37.1198
7907.05	37.7641
7910.86	31.3209
7914.67	52.9256
7918.48	32.3916
7922.3	41.3795
7926.11	47.5825
7929.92	32.6368
7933.72	46.1156
7937.53	32.5376
