# wavelength flux(cal) flux
4363.1871 5.905228e+02 9.158501e+02
4364.4139 5.736384e+02 8.906809e+02
4365.6406 6.760980e+02 1.050966e+03
4366.8673 6.135786e+02 9.548672e+02
4368.0941 6.171575e+02 9.615271e+02
4369.3208 6.627517e+02 1.033732e+03
4370.5476 6.861760e+02 1.071477e+03
4371.7743 6.005353e+02 9.388037e+02
4373.0011 6.571494e+02 1.028462e+03
4374.2278 6.397252e+02 1.002315e+03
4375.4545 6.548527e+02 1.027163e+03
4376.6813 6.815894e+02 1.070293e+03
4377.9080 7.117008e+02 1.118820e+03
4379.1348 6.451291e+02 1.015291e+03
4380.3615 6.504422e+02 1.024785e+03
4381.5883 5.751137e+02 9.071030e+02
4382.8150 5.982531e+02 9.446377e+02
4384.0417 6.716561e+02 1.061704e+03
4385.2685 6.577168e+02 1.040807e+03
4386.4952 6.329657e+02 1.002731e+03
4387.7220 6.336463e+02 1.004901e+03
4388.9487 6.211384e+02 9.861328e+02
4390.1755 6.152462e+02 9.778340e+02
4391.4022 5.610326e+02 8.926311e+02
4392.6289 6.059133e+02 9.650742e+02
4393.8557 6.713129e+02 1.070385e+03
4395.0824 6.655953e+02 1.062402e+03
4396.3092 6.467452e+02 1.033413e+03
4397.5359 5.640734e+02 9.022705e+02
4398.7627 5.397961e+02 8.643506e+02
4399.9894 5.964811e+02 9.561245e+02
4401.2161 6.121769e+02 9.823149e+02
4402.4429 6.506731e+02 1.045180e+03
4403.6696 6.547146e+02 1.052770e+03
4404.8964 6.036338e+02 9.716426e+02
4406.1231 6.699616e+02 1.079526e+03
4407.3498 6.315780e+02 1.018729e+03
4408.5766 5.859073e+02 9.460352e+02
4409.8033 5.204576e+02 8.412190e+02
4411.0301 6.744745e+02 1.091272e+03
4412.2568 6.348517e+02 1.028211e+03
4413.4836 6.844881e+02 1.109728e+03
4414.7103 6.522306e+02 1.058500e+03
4415.9370 6.570322e+02 1.067367e+03
4417.1638 6.472189e+02 1.052480e+03
4418.3905 6.299421e+02 1.025410e+03
4419.6173 6.407577e+02 1.044055e+03
4420.8440 6.192400e+02 1.009996e+03
4422.0708 6.023096e+02 9.833540e+02
4423.2975 5.928832e+02 9.689177e+02
4424.5242 5.896718e+02 9.646155e+02
4425.7510 5.639390e+02 9.234224e+02
4426.9777 6.260716e+02 1.026160e+03
4428.2045 6.858688e+02 1.125261e+03
4429.4312 6.302912e+02 1.035077e+03
4430.6580 6.119223e+02 1.005879e+03
4431.8847 6.127743e+02 1.008245e+03
4433.1114 6.829507e+02 1.124784e+03
4434.3382 6.919607e+02 1.140706e+03
4435.5649 6.528385e+02 1.077232e+03
4436.7917 6.648699e+02 1.098119e+03
4438.0184 6.588656e+02 1.089223e+03
4439.2452 5.945745e+02 9.838574e+02
4440.4719 6.265461e+02 1.037727e+03
4441.6986 6.638395e+02 1.100514e+03
4442.9254 6.700307e+02 1.111802e+03
4444.1521 6.049619e+02 1.004754e+03
4445.3789 6.290124e+02 1.045654e+03
4446.6056 5.341448e+02 8.887576e+02
4447.8323 5.100203e+02 8.493865e+02
4449.0591 5.462106e+02 9.104788e+02
4450.2858 6.094490e+02 1.016804e+03
4451.5126 6.110026e+02 1.020308e+03
4452.7393 5.836875e+02 9.755625e+02
4453.9661 6.778480e+02 1.133944e+03
4455.1928 6.707117e+02 1.122996e+03
4456.4195 6.665181e+02 1.116955e+03
4457.6463 6.491549e+02 1.088808e+03
4458.8730 6.133450e+02 1.029640e+03
4460.0998 5.965093e+02 1.002244e+03
4461.3265 6.753345e+02 1.135663e+03
4462.5533 6.435391e+02 1.083122e+03
4463.7800 6.030431e+02 1.015831e+03
4465.0067 6.383873e+02 1.076281e+03
4466.2335 6.421920e+02 1.083610e+03
4467.4602 6.150275e+02 1.038646e+03
4468.6870 6.284720e+02 1.062239e+03
4469.9137 6.683278e+02 1.130543e+03
4471.1405 6.612054e+02 1.119421e+03
4472.3672 6.192203e+02 1.049204e+03
4473.5939 6.084878e+02 1.031864e+03
4474.8207 5.976129e+02 1.014249e+03
4476.0474 6.024210e+02 1.023238e+03
4477.2742 5.905275e+02 1.003846e+03
4478.5009 6.050294e+02 1.029323e+03
4479.7277 6.325350e+02 1.076977e+03
4480.9544 6.319936e+02 1.076910e+03
4482.1811 6.210030e+02 1.059018e+03
4483.4079 6.171801e+02 1.053325e+03
4484.6346 7.580702e+02 1.294790e+03
4485.8614 1.007589e+03 1.722307e+03
4487.0881 1.241508e+03 2.123793e+03
4488.3148 1.445369e+03 2.474430e+03
4489.5416 1.683266e+03 2.883905e+03
4490.7683 1.884369e+03 3.230904e+03
4491.9951 2.083160e+03 3.574447e+03
4493.2218 1.855574e+03 3.186329e+03
4494.4486 1.296381e+03 2.227765e+03
4495.6753 7.613881e+02 1.309379e+03
4496.9020 6.808666e+02 1.171768e+03
4498.1288 6.839634e+02 1.177962e+03
4499.3555 6.335760e+02 1.091979e+03
4500.5823 6.519457e+02 1.124454e+03
4501.8090 6.569377e+02 1.133882e+03
4503.0358 6.365644e+02 1.099505e+03
4504.2625 7.045294e+02 1.217765e+03
4505.4892 6.531908e+02 1.129827e+03
4506.7160 6.930441e+02 1.199605e+03
4507.9427 7.296280e+02 1.263813e+03
4509.1695 7.871228e+02 1.364350e+03
4510.3962 8.815396e+02 1.529062e+03
4511.6230 9.150793e+02 1.588328e+03
4512.8497 9.225006e+02 1.602302e+03
4514.0764 1.009209e+03 1.754097e+03
4515.3032 1.045036e+03 1.817591e+03
4516.5299 1.012081e+03 1.761453e+03
4517.7567 9.027071e+02 1.572140e+03
4518.9834 7.607908e+02 1.325857e+03
4520.2102 6.936713e+02 1.209679e+03
4521.4369 6.586108e+02 1.149287e+03
4522.6636 6.972553e+02 1.217511e+03
4523.8904 7.592002e+02 1.326530e+03
4525.1171 7.482870e+02 1.308298e+03
4526.3439 7.262004e+02 1.270488e+03
4527.5706 6.901976e+02 1.208263e+03
4528.7973 6.550667e+02 1.147481e+03
4530.0241 7.170022e+02 1.256756e+03
4531.2508 7.020896e+02 1.231378e+03
4532.4776 7.897805e+02 1.386027e+03
4533.7043 7.103794e+02 1.247442e+03
4534.9311 7.452921e+02 1.309541e+03
4536.1578 7.301617e+02 1.283727e+03
4537.3845 7.123068e+02 1.253083e+03
4538.6113 7.685637e+02 1.352850e+03
4539.8380 7.199039e+02 1.267943e+03
4541.0648 8.068333e+02 1.421879e+03
4542.2915 8.041722e+02 1.418011e+03
4543.5183 6.597665e+02 1.164047e+03
4544.7450 7.642985e+02 1.349247e+03
4545.9717 7.562158e+02 1.335735e+03
4547.1985 7.581454e+02 1.339896e+03
4548.4252 7.787358e+02 1.377055e+03
4549.6520 7.592355e+02 1.343317e+03
4550.8787 7.364041e+02 1.303637e+03
4552.1055 7.493331e+02 1.327250e+03
4553.3322 7.318556e+02 1.296995e+03
4554.5589 7.529810e+02 1.335150e+03
4555.7857 7.936155e+02 1.407952e+03
4557.0124 7.835258e+02 1.390787e+03
4558.2392 7.811419e+02 1.387283e+03
4559.4659 7.879551e+02 1.400112e+03
4560.6927 7.924205e+02 1.408773e+03
4561.9194 8.046994e+02 1.431336e+03
4563.1461 8.002775e+02 1.424194e+03
4564.3729 7.416398e+02 1.320506e+03
4565.5996 7.617803e+02 1.357044e+03
4566.8264 7.758121e+02 1.382725e+03
4568.0531 7.218584e+02 1.287196e+03
4569.2799 7.929681e+02 1.414686e+03
4570.5066 7.999663e+02 1.427861e+03
4571.7333 8.058375e+02 1.439029e+03
4572.9601 7.854114e+02 1.403219e+03
4574.1868 8.592805e+02 1.535917e+03
4575.4136 8.571298e+02 1.532788e+03
4576.6403 7.998467e+02 1.431011e+03
4577.8670 8.390482e+02 1.501835e+03
4579.0938 8.395693e+02 1.503451e+03
4580.3205 8.399037e+02 1.504727e+03
4581.5473 8.480041e+02 1.519917e+03
4582.7740 7.977824e+02 1.430535e+03
4584.0008 7.459734e+02 1.338220e+03
4585.2275 8.034133e+02 1.441889e+03
4586.4542 7.773587e+02 1.395729e+03
4587.6810 8.946140e+02 1.606942e+03
4588.9077 9.746763e+02 1.751492e+03
4590.1345 8.959858e+02 1.610758e+03
4591.3612 8.619597e+02 1.550229e+03
4592.5880 8.061773e+02 1.450500e+03
4593.8147 7.724070e+02 1.390303e+03
4595.0414 8.603051e+02 1.549139e+03
4596.2682 8.876648e+02 1.599042e+03
4597.4949 8.348281e+02 1.504454e+03
4598.7217 8.221462e+02 1.482178e+03
4599.9484 8.286807e+02 1.494535e+03
4601.1752 8.870809e+02 1.600472e+03
4602.4019 8.892129e+02 1.604926e+03
4603.6286 8.545299e+02 1.542904e+03
4604.8554 8.503061e+02 1.535847e+03
4606.0821 8.797723e+02 1.589652e+03
4607.3089 8.986834e+02 1.624411e+03
4608.5356 8.321082e+02 1.504613e+03
4609.7624 8.063460e+02 1.458547e+03
4610.9891 8.543999e+02 1.546011e+03
4612.2158 8.866874e+02 1.604992e+03
4613.4426 8.626560e+02 1.562029e+03
4614.6693 8.915813e+02 1.614952e+03
4615.8961 8.916467e+02 1.615613e+03
4617.1228 8.549518e+02 1.549638e+03
4618.3495 8.290200e+02 1.503128e+03
4619.5763 8.530178e+02 1.547141e+03
4620.8030 7.592788e+02 1.377565e+03
4622.0298 9.090060e+02 1.649738e+03
4623.2565 9.196890e+02 1.669649e+03
4624.4833 9.104771e+02 1.653436e+03
4625.7100 9.230680e+02 1.676813e+03
4626.9367 9.759427e+02 1.773398e+03
4628.1635 1.015905e+03 1.846563e+03
4629.3902 9.108827e+02 1.656156e+03
4630.6170 9.134177e+02 1.661248e+03
4631.8437 8.541954e+02 1.553984e+03
4633.0705 9.081963e+02 1.652692e+03
4634.2972 8.866691e+02 1.613969e+03
4635.5239 9.147706e+02 1.665580e+03
4636.7507 8.452617e+02 1.539439e+03
4637.9774 8.480484e+02 1.544929e+03
4639.2042 8.380884e+02 1.527188e+03
4640.4309 8.552372e+02 1.558844e+03
4641.6577 9.302194e+02 1.695951e+03
4642.8844 8.891437e+02 1.621474e+03
4644.1111 9.364937e+02 1.708250e+03
4645.3379 9.393854e+02 1.713947e+03
4646.5646 9.068457e+02 1.654979e+03
4647.7914 9.061163e+02 1.654044e+03
4649.0181 8.700231e+02 1.588533e+03
4650.2449 8.483937e+02 1.549401e+03
4651.4716 8.853969e+02 1.617349e+03
4652.6983 9.294180e+02 1.698144e+03
4653.9251 9.466379e+02 1.729990e+03
4655.1518 8.721792e+02 1.594264e+03
4656.3786 8.631297e+02 1.578061e+03
4657.6053 8.868630e+02 1.621794e+03
4658.8320 9.104857e+02 1.665339e+03
4660.0588 8.803251e+02 1.610502e+03
4661.2855 8.942515e+02 1.636308e+03
4662.5123 8.753654e+02 1.602066e+03
4663.7390 8.569694e+02 1.568702e+03
4664.9658 9.232060e+02 1.690271e+03
4666.1925 8.193527e+02 1.500410e+03
4667.4192 9.151359e+02 1.676117e+03
4668.6460 9.473679e+02 1.735464e+03
4669.8727 9.114482e+02 1.669959e+03
4671.0995 9.188425e+02 1.683799e+03
4672.3262 8.612784e+02 1.578580e+03
4673.5530 9.542183e+02 1.749215e+03
4674.7797 8.975363e+02 1.645578e+03
4676.0064 9.497347e+02 1.741559e+03
4677.2332 8.765652e+02 1.607637e+03
4678.4599 9.319719e+02 1.709517e+03
4679.6867 8.907362e+02 1.634123e+03
4680.9134 8.687833e+02 1.594083e+03
4682.1402 8.849654e+02 1.624008e+03
4683.3669 8.465216e+02 1.553677e+03
4684.5936 8.970361e+02 1.646615e+03
4685.8204 8.960364e+02 1.645000e+03
4687.0471 8.568195e+02 1.573209e+03
4688.2739 8.758930e+02 1.608435e+03
4689.5006 8.457552e+02 1.553284e+03
4690.7274 8.297366e+02 1.524049e+03
4691.9541 8.716852e+02 1.601289e+03
4693.1808 8.396656e+02 1.542645e+03
4694.4076 8.574093e+02 1.575419e+03
4695.6343 9.052247e+02 1.663456e+03
4696.8611 8.955383e+02 1.645829e+03
4698.0878 8.954450e+02 1.645826e+03
4699.3145 8.840341e+02 1.625013e+03
4700.5413 8.939713e+02 1.643437e+03
4701.7680 8.965321e+02 1.648297e+03
4702.9948 8.849756e+02 1.627196e+03
4704.2215 8.842411e+02 1.625986e+03
4705.4483 8.698236e+02 1.599607e+03
4706.6750 9.322155e+02 1.714484e+03
4707.9017 8.607543e+02 1.583178e+03
4709.1285 8.863032e+02 1.630291e+03
4710.3552 8.927958e+02 1.642351e+03
4711.5820 8.924345e+02 1.641798e+03
4712.8087 8.621425e+02 1.586174e+03
4714.0355 8.298900e+02 1.526930e+03
4715.2622 8.489134e+02 1.562024e+03
4716.4889 9.085184e+02 1.671793e+03
4717.7157 9.256035e+02 1.703322e+03
4718.9424 8.764772e+02 1.613000e+03
4720.1692 8.597215e+02 1.582239e+03
4721.3959 9.046258e+02 1.664955e+03
4722.6227 9.582010e+02 1.763633e+03
4723.8494 9.512885e+02 1.750978e+03
4725.0761 8.871545e+02 1.632988e+03
4726.3029 9.089010e+02 1.673072e+03
4727.5296 8.353113e+02 1.537657e+03
4728.7564 8.645681e+02 1.591556e+03
4729.9831 8.973599e+02 1.651961e+03
4731.2099 8.968676e+02 1.651090e+03
4732.4366 8.922740e+02 1.642664e+03
4733.6633 8.836784e+02 1.626865e+03
4734.8901 8.889958e+02 1.636676e+03
4736.1168 9.143323e+02 1.683338e+03
4737.3436 8.858486e+02 1.630910e+03
4738.5703 8.275853e+02 1.523649e+03
4739.7970 8.206199e+02 1.510828e+03
4741.0238 8.248459e+02 1.518607e+03
4742.2505 8.519496e+02 1.568501e+03
4743.4773 9.023875e+02 1.661350e+03
4744.7040 9.161035e+02 1.686586e+03
4745.9308 9.036599e+02 1.663657e+03
4747.1575 8.694213e+02 1.600599e+03
4748.3842 8.314293e+02 1.530629e+03
4749.6110 8.705755e+02 1.602664e+03
4750.8377 8.379474e+02 1.542562e+03
4752.0645 7.982736e+02 1.469490e+03
4753.2912 7.993930e+02 1.471509e+03
4754.5180 8.631926e+02 1.588901e+03
4755.7447 8.329160e+02 1.533119e+03
4756.9714 8.214869e+02 1.512027e+03
4758.1982 8.785570e+02 1.617008e+03
4759.4249 8.403251e+02 1.546577e+03
4760.6517 8.153195e+02 1.500489e+03
4761.8784 8.787679e+02 1.617183e+03
4763.1052 8.445223e+02 1.554084e+03
4764.3319 8.596207e+02 1.581787e+03
4765.5586 8.437264e+02 1.552455e+03
4766.7854 8.540248e+02 1.571315e+03
4768.0121 8.549406e+02 1.572906e+03
4769.2389 8.175602e+02 1.504041e+03
4770.4656 8.011411e+02 1.473740e+03
4771.6924 8.278495e+02 1.522770e+03
4772.9191 8.412563e+02 1.547323e+03
4774.1458 8.204802e+02 1.509001e+03
4775.3726 8.395355e+02 1.543932e+03
4776.5993 8.114500e+02 1.492167e+03
4777.8261 8.133179e+02 1.495483e+03
4779.0528 8.861338e+02 1.629239e+03
4780.2796 8.581754e+02 1.577702e+03
4781.5063 8.829850e+02 1.623171e+03
4782.7330 8.042825e+02 1.478362e+03
4783.9598 7.731051e+02 1.420925e+03
4785.1865 7.910941e+02 1.453850e+03
4786.4133 8.417081e+02 1.546718e+03
4787.6400 8.337814e+02 1.532000e+03
4788.8667 8.112652e+02 1.490478e+03
4790.0935 7.680854e+02 1.411000e+03
4791.3202 8.169169e+02 1.500546e+03
4792.5470 8.641523e+02 1.587138e+03
4793.7737 8.022988e+02 1.473372e+03
4795.0005 7.683167e+02 1.410806e+03
4796.2272 7.856129e+02 1.442399e+03
4797.4539 8.079020e+02 1.483148e+03
4798.6807 7.735923e+02 1.419991e+03
4799.9074 7.418340e+02 1.361530e+03
4801.1342 7.539130e+02 1.383526e+03
4802.3609 7.856476e+02 1.441580e+03
4803.5877 8.193909e+02 1.503301e+03
4804.8144 8.108021e+02 1.487348e+03
4806.0411 7.690421e+02 1.410553e+03
4807.2679 7.775168e+02 1.425903e+03
4808.4946 7.748898e+02 1.420889e+03
4809.7214 7.932222e+02 1.454300e+03
4810.9481 8.288777e+02 1.519454e+03
4812.1749 7.594728e+02 1.392022e+03
4813.4016 8.128486e+02 1.489634e+03
4814.6283 8.085958e+02 1.481619e+03
4815.8551 8.410190e+02 1.540795e+03
4817.0818 7.736285e+02 1.417113e+03
4818.3086 7.921829e+02 1.450874e+03
4819.5353 7.765887e+02 1.422088e+03
4820.7621 7.668196e+02 1.403974e+03
4821.9888 7.414862e+02 1.357370e+03
4823.2155 7.221367e+02 1.321730e+03
4824.4423 8.705706e+02 1.593143e+03
4825.6690 8.027946e+02 1.468865e+03
4826.8958 7.735791e+02 1.415167e+03
4828.1225 7.833917e+02 1.432869e+03
4829.3492 7.350499e+02 1.344213e+03
4830.5760 7.567117e+02 1.383581e+03
4831.8027 7.215774e+02 1.319104e+03
4833.0295 7.597991e+02 1.388723e+03
4834.2562 7.461959e+02 1.363609e+03
4835.4830 7.656178e+02 1.398841e+03
4836.7097 7.383488e+02 1.348764e+03
4837.9364 7.886847e+02 1.440440e+03
4839.1632 8.021935e+02 1.464831e+03
4840.3899 7.597442e+02 1.387047e+03
4841.6167 7.910120e+02 1.443849e+03
4842.8434 7.935436e+02 1.448182e+03
4844.0702 7.579839e+02 1.383010e+03
4845.2969 7.342303e+02 1.339398e+03
4846.5236 7.410901e+02 1.351635e+03
4847.7504 7.571512e+02 1.380643e+03
4848.9771 7.914815e+02 1.442942e+03
4850.2039 8.075769e+02 1.471975e+03
4851.4306 7.707368e+02 1.404528e+03
4852.6574 7.692126e+02 1.401449e+03
4853.8841 7.615971e+02 1.387274e+03
4855.1108 7.420751e+02 1.351418e+03
4856.3376 7.770183e+02 1.414743e+03
4857.5643 8.131988e+02 1.480288e+03
4858.7911 7.898027e+02 1.437377e+03
4860.0178 8.299835e+02 1.510161e+03
4861.2446 7.479281e+02 1.360550e+03
4862.4713 7.540118e+02 1.371301e+03
4863.6980 7.450231e+02 1.354638e+03
4864.9248 7.435209e+02 1.351590e+03
4866.1515 7.646379e+02 1.389649e+03
4867.3783 7.232759e+02 1.314165e+03
4868.6050 7.577473e+02 1.376468e+03
4869.8317 7.771274e+02 1.411331e+03
4871.0585 8.581914e+02 1.558170e+03
4872.2852 8.615345e+02 1.563856e+03
4873.5120 8.591666e+02 1.559171e+03
4874.7387 8.567983e+02 1.554486e+03
4875.9655 8.544312e+02 1.549802e+03
4877.1922 8.520636e+02 1.545116e+03
4878.4189 8.496965e+02 1.540430e+03
4879.6457 8.473295e+02 1.535744e+03
4880.8724 8.449634e+02 1.531060e+03
4882.0992 8.425971e+02 1.526374e+03
4883.3259 8.402307e+02 1.521688e+03
4884.5527 8.378648e+02 1.517002e+03
4885.7794 8.354990e+02 1.512316e+03
4887.0061 8.331335e+02 1.507630e+03
4888.2329 8.307678e+02 1.502943e+03
4889.4596 8.284025e+02 1.498257e+03
4890.6864 8.260374e+02 1.493571e+03
4891.9131 8.236723e+02 1.488885e+03
4893.1399 8.213069e+02 1.484198e+03
4894.3666 8.189418e+02 1.479511e+03
4895.5933 8.165766e+02 1.474824e+03
4896.8201 8.142115e+02 1.470137e+03
4898.0468 8.118464e+02 1.465450e+03
4899.2736 8.094810e+02 1.460762e+03
4900.5003 8.071155e+02 1.456074e+03
4901.7271 8.047505e+02 1.451387e+03
4902.9538 8.023851e+02 1.446699e+03
4904.1805 8.000197e+02 1.442012e+03
4905.4073 7.976539e+02 1.437324e+03
4906.6340 7.952880e+02 1.432635e+03
4907.8608 7.929221e+02 1.427947e+03
4909.0875 7.905562e+02 1.423259e+03
4910.3142 7.881896e+02 1.418570e+03
4911.5410 7.858232e+02 1.413882e+03
4912.7677 7.834565e+02 1.409193e+03
4913.9945 7.810897e+02 1.404505e+03
4915.2212 7.787228e+02 1.399816e+03
4916.4480 7.763554e+02 1.395127e+03
4917.6747 7.739877e+02 1.390438e+03
4918.9014 7.716193e+02 1.385748e+03
4920.1282 7.692510e+02 1.381059e+03
4921.3549 7.668826e+02 1.376370e+03
4922.5817 7.645134e+02 1.371680e+03
4923.8084 7.621440e+02 1.366990e+03
4925.0352 7.597748e+02 1.362301e+03
4926.2619 7.574043e+02 1.357610e+03
4927.4886 7.550336e+02 1.352920e+03
4928.7154 7.526628e+02 1.348230e+03
4929.9421 7.502913e+02 1.343540e+03
4931.1689 7.479195e+02 1.338849e+03
4932.3956 7.455471e+02 1.334158e+03
4933.6224 7.431742e+02 1.329468e+03
4934.8491 7.408010e+02 1.324777e+03
4936.0758 7.384271e+02 1.320086e+03
4937.3026 7.360526e+02 1.315395e+03
4938.5293 7.336779e+02 1.310704e+03
4939.7561 7.313024e+02 1.306012e+03
4940.9828 7.289264e+02 1.301321e+03
4942.2096 7.265497e+02 1.296629e+03
4943.4363 7.241719e+02 1.291937e+03
4944.6630 7.217944e+02 1.287246e+03
4945.8898 7.194160e+02 1.282554e+03
4947.1165 7.186616e+02 1.280757e+03
4948.3433 7.799537e+02 1.389496e+03
4949.5700 7.985037e+02 1.422037e+03
4950.7967 7.085056e+02 1.261311e+03
4952.0235 7.116263e+02 1.266412e+03
4953.2502 7.645872e+02 1.360170e+03
4954.4770 7.196514e+02 1.279768e+03
4955.7037 7.163834e+02 1.273492e+03
4956.9305 7.639158e+02 1.357493e+03
4958.1572 8.250157e+02 1.465531e+03
4959.3839 8.806277e+02 1.563741e+03
4960.6107 8.906197e+02 1.580898e+03
4961.8374 8.318136e+02 1.475965e+03
4963.0642 7.652010e+02 1.357261e+03
4964.2909 7.188335e+02 1.274539e+03
4965.5177 7.094254e+02 1.257384e+03
4966.7444 7.600123e+02 1.346535e+03
4967.9711 7.915480e+02 1.401875e+03
4969.1979 6.871548e+02 1.216524e+03
4970.4246 6.987536e+02 1.236585e+03
4971.6514 7.481931e+02 1.323569e+03
4972.8781 7.325326e+02 1.295364e+03
4974.1049 7.382289e+02 1.304931e+03
4975.3316 7.482145e+02 1.322067e+03
4976.5583 6.855785e+02 1.210918e+03
4977.7851 6.622849e+02 1.169316e+03
4979.0118 7.451743e+02 1.315145e+03
4980.2386 7.281094e+02 1.284519e+03
4981.4653 7.371796e+02 1.300003e+03
4982.6921 7.793013e+02 1.373736e+03
4983.9188 7.384844e+02 1.301264e+03
4985.1455 7.577354e+02 1.334648e+03
4986.3723 7.637876e+02 1.344766e+03
4987.5990 7.506631e+02 1.321123e+03
4988.8258 7.352565e+02 1.293482e+03
4990.0525 7.314732e+02 1.286301e+03
4991.2792 6.668942e+02 1.172257e+03
4992.5060 6.459114e+02 1.134907e+03
4993.7327 7.138058e+02 1.253684e+03
4994.9595 7.770286e+02 1.364159e+03
4996.1862 7.133854e+02 1.251905e+03
4997.4130 6.617252e+02 1.160763e+03
4998.6397 6.659058e+02 1.167606e+03
4999.8664 6.867084e+02 1.203575e+03
5001.0932 7.125669e+02 1.248369e+03
5002.3199 7.205040e+02 1.261740e+03
5003.5467 6.795530e+02 1.189521e+03
5004.7734 6.946450e+02 1.215419e+03
5006.0002 7.028410e+02 1.229233e+03
5007.2269 6.856180e+02 1.198595e+03
5008.4536 6.882510e+02 1.202679e+03
5009.6804 7.395176e+02 1.291705e+03
5010.9071 7.187554e+02 1.254894e+03
5012.1339 7.234228e+02 1.262492e+03
5013.3606 7.318898e+02 1.276709e+03
5014.5874 7.543666e+02 1.315340e+03
5015.8141 7.377614e+02 1.285820e+03
5017.0408 6.922358e+02 1.205941e+03
5018.2676 6.873257e+02 1.196856e+03
5019.4943 7.205277e+02 1.254112e+03
5020.7211 6.812614e+02 1.185238e+03
5021.9478 6.994062e+02 1.216260e+03
5023.1746 8.510174e+02 1.479244e+03
5024.4013 1.284149e+03 2.231109e+03
5025.6280 1.980492e+03 3.439393e+03
5026.8548 2.638802e+03 4.580552e+03
5028.0815 3.134953e+03 5.439313e+03
5029.3083 3.577995e+03 6.205174e+03
5030.5350 3.804531e+03 6.595019e+03
5031.7618 3.884686e+03 6.730862e+03
5032.9885 3.140776e+03 5.439400e+03
5034.2152 1.674217e+03 2.898173e+03
5035.4420 8.368549e+02 1.447974e+03
5036.6687 7.273212e+02 1.257865e+03
5037.8955 7.289389e+02 1.260073e+03
5039.1222 7.298749e+02 1.261098e+03
5040.3489 6.630079e+02 1.145023e+03
5041.5757 6.604838e+02 1.140125e+03
5042.8024 6.793995e+02 1.172221e+03
5044.0292 6.720253e+02 1.158946e+03
5045.2559 6.115936e+02 1.054225e+03
5046.4827 6.755427e+02 1.163898e+03
5047.7094 6.431000e+02 1.107470e+03
5048.9361 7.085099e+02 1.219523e+03
5050.1629 7.406897e+02 1.274297e+03
5051.3896 7.211776e+02 1.240126e+03
5052.6164 7.213403e+02 1.239802e+03
5053.8431 6.640383e+02 1.140758e+03
5055.0699 7.177536e+02 1.232432e+03
5056.2966 7.127495e+02 1.223239e+03
5057.5233 6.941414e+02 1.190717e+03
5058.7501 6.553813e+02 1.123673e+03
5059.9768 6.699310e+02 1.148050e+03
5061.2036 7.207723e+02 1.234562e+03
5062.4303 7.292264e+02 1.248420e+03
5063.6571 6.951116e+02 1.189421e+03
5064.8838 6.982376e+02 1.194171e+03
5066.1105 6.761815e+02 1.155867e+03
5067.3373 6.876246e+02 1.174835e+03
5068.5640 6.860927e+02 1.171624e+03
5069.7908 6.624711e+02 1.130712e+03
5071.0175 6.879920e+02 1.173674e+03
5072.2443 7.157665e+02 1.220432e+03
5073.4710 7.370018e+02 1.255996e+03
5074.6977 6.799863e+02 1.158235e+03
5075.9245 6.874200e+02 1.170294e+03
5077.1512 7.219009e+02 1.228361e+03
5078.3780 7.028563e+02 1.195335e+03
5079.6047 7.201341e+02 1.224083e+03
5080.8314 7.515452e+02 1.276810e+03
5082.0582 7.205737e+02 1.223552e+03
5083.2849 6.550600e+02 1.111725e+03
5084.5117 6.461992e+02 1.096111e+03
5085.7384 7.321619e+02 1.241270e+03
5086.9652 7.189349e+02 1.218201e+03
5088.1919 7.046987e+02 1.193445e+03
5089.4186 7.126290e+02 1.206234e+03
5090.6454 7.853689e+02 1.328648e+03
5091.8721 7.654781e+02 1.294305e+03
5093.0989 7.372883e+02 1.245972e+03
5094.3256 7.396216e+02 1.249243e+03
5095.5524 7.675577e+02 1.295729e+03
5096.7791 7.385701e+02 1.246120e+03
5098.0058 7.833874e+02 1.321020e+03
5099.2326 7.619175e+02 1.284116e+03
5100.4593 7.374433e+02 1.242190e+03
5101.6861 8.010314e+02 1.348564e+03
5102.9128 7.726136e+02 1.300008e+03
5104.1396 7.333180e+02 1.233211e+03
5105.3663 7.539089e+02 1.267139e+03
5106.5930 7.980635e+02 1.340611e+03
5107.8198 6.623054e+02 1.111944e+03
5109.0465 7.375180e+02 1.237530e+03
5110.2733 7.545027e+02 1.265324e+03
5111.5000 7.006588e+02 1.174369e+03
5112.7268 7.975574e+02 1.336031e+03
5113.9535 7.779362e+02 1.302430e+03
5115.1802 7.713524e+02 1.290680e+03
5116.4070 7.414890e+02 1.240010e+03
5117.6337 8.209366e+02 1.372094e+03
5118.8605 7.838638e+02 1.309387e+03
5120.0872 7.791630e+02 1.300794e+03
5121.3139 8.285338e+02 1.382427e+03
5122.5407 9.068131e+02 1.512172e+03
5123.7674 1.012262e+03 1.687046e+03
5124.9942 1.598506e+03 2.662554e+03
5126.2209 3.197014e+03 5.322038e+03
5127.4477 4.645635e+03 7.729070e+03
5128.6744 6.012667e+03 9.997639e+03
5129.9011 7.234839e+03 1.202282e+04
5131.1279 8.020931e+03 1.332138e+04
5132.3546 8.404702e+03 1.395060e+04
5133.5814 7.438113e+03 1.233896e+04
5134.8081 4.321798e+03 7.165147e+03
5136.0349 1.815308e+03 3.007843e+03
5137.2616 1.070995e+03 1.773518e+03
5138.4883 8.909440e+02 1.474489e+03
5139.7151 8.365911e+02 1.383714e+03
5140.9418 8.147357e+02 1.346763e+03
