# wavelength flux(cal) flux
4364.7928 1.067124e+03 1.619699e+03
4366.0198 1.051328e+03 1.596722e+03
4367.2468 1.009073e+03 1.533505e+03
4368.4739 1.027434e+03 1.562383e+03
4369.7009 1.070741e+03 1.629255e+03
4370.9279 1.037408e+03 1.579519e+03
4372.1549 1.081837e+03 1.648192e+03
4373.3820 1.154622e+03 1.760178e+03
4374.6090 1.030253e+03 1.571559e+03
4375.8360 1.077280e+03 1.644317e+03
4377.0630 1.160120e+03 1.771862e+03
4378.2901 1.142893e+03 1.746636e+03
4379.5171 1.038057e+03 1.587403e+03
4380.7441 1.060766e+03 1.623137e+03
4381.9711 1.060773e+03 1.624153e+03
4383.1982 1.159038e+03 1.775705e+03
4384.4252 1.182730e+03 1.813123e+03
4385.6522 1.162710e+03 1.783535e+03
4386.8792 1.107412e+03 1.699759e+03
4388.1063 1.129388e+03 1.734557e+03
4389.3333 1.069584e+03 1.643720e+03
4390.5603 1.120587e+03 1.723161e+03
4391.7873 1.087897e+03 1.673920e+03
4393.0144 1.103664e+03 1.699223e+03
4394.2414 1.145483e+03 1.764689e+03
4395.4684 1.140376e+03 1.757898e+03
4396.6954 1.153300e+03 1.778908e+03
4397.9225 1.060073e+03 1.636109e+03
4399.1495 1.026471e+03 1.585213e+03
4400.3765 1.062976e+03 1.642589e+03
4401.6035 1.121483e+03 1.734053e+03
4402.8305 1.172371e+03 1.813838e+03
4404.0576 1.169667e+03 1.810751e+03
4405.2846 1.172221e+03 1.815804e+03
4406.5116 1.169371e+03 1.812485e+03
4407.7386 1.165881e+03 1.808167e+03
4408.9657 1.165083e+03 1.808018e+03
4410.1927 1.181838e+03 1.835123e+03
4411.4197 1.128683e+03 1.753638e+03
4412.6467 1.150048e+03 1.787906e+03
4413.8738 1.119764e+03 1.741867e+03
4415.1008 1.119371e+03 1.742298e+03
4416.3278 1.169843e+03 1.821943e+03
4417.5548 1.272363e+03 1.982792e+03
4418.7819 1.411071e+03 2.200257e+03
4420.0089 1.257558e+03 1.962051e+03
4421.2359 1.346219e+03 2.101625e+03
4422.4629 1.135780e+03 1.774150e+03
4423.6900 1.221298e+03 1.908860e+03
4424.9170 1.155690e+03 1.807381e+03
4426.1440 1.168931e+03 1.829163e+03
4427.3710 1.147155e+03 1.796141e+03
4428.5981 1.148881e+03 1.799897e+03
4429.8251 1.169711e+03 1.833602e+03
4431.0521 1.193433e+03 1.871879e+03
4432.2791 1.224267e+03 1.921359e+03
4433.5062 1.191260e+03 1.870645e+03
4434.7332 1.140085e+03 1.791322e+03
4435.9602 1.171668e+03 1.842010e+03
4437.1872 1.242347e+03 1.954254e+03
4438.4143 1.214403e+03 1.911397e+03
4439.6413 1.153814e+03 1.817077e+03
4440.8683 1.168336e+03 1.841001e+03
4442.0953 1.217495e+03 1.919560e+03
4443.3224 1.179723e+03 1.861069e+03
4444.5494 1.178817e+03 1.860698e+03
4445.7764 1.234978e+03 1.950452e+03
4447.0034 1.206347e+03 1.906313e+03
4448.2305 1.213667e+03 1.918965e+03
4449.4575 1.219411e+03 1.929134e+03
4450.6845 1.199435e+03 1.898597e+03
4451.9115 1.197977e+03 1.897352e+03
4453.1386 1.188109e+03 1.882778e+03
4454.3656 1.258463e+03 1.995378e+03
4455.5926 1.266045e+03 2.008517e+03
4456.8196 1.218740e+03 1.934544e+03
4458.0467 1.210243e+03 1.922120e+03
4459.2737 1.268610e+03 2.015932e+03
4460.5007 1.222733e+03 1.944100e+03
4461.7277 1.295983e+03 2.061695e+03
4462.9548 1.295873e+03 2.062650e+03
4464.1818 1.280498e+03 2.039290e+03
4465.4088 1.247914e+03 1.988480e+03
4466.6358 1.208204e+03 1.926251e+03
4467.8629 1.201217e+03 1.916149e+03
4469.0899 1.319403e+03 2.105811e+03
4470.3169 1.289478e+03 2.059158e+03
4471.5439 1.280355e+03 2.045688e+03
4472.7709 1.283571e+03 2.051924e+03
4473.9980 1.317657e+03 2.107539e+03
4475.2250 1.320375e+03 2.113010e+03
4476.4520 1.335383e+03 2.138161e+03
4477.6790 1.374554e+03 2.202044e+03
4478.9061 1.373109e+03 2.200888e+03
4480.1331 1.350291e+03 2.165453e+03
4481.3601 1.331360e+03 2.136211e+03
4482.5871 1.351496e+03 2.169653e+03
4483.8142 1.448528e+03 2.326637e+03
4485.0412 1.828125e+03 2.937871e+03
4486.2682 2.305128e+03 3.706351e+03
4487.4952 2.633519e+03 4.236545e+03
4488.7223 2.848376e+03 4.584541e+03
4489.9493 2.770065e+03 4.460781e+03
4491.1763 2.520403e+03 4.060809e+03
4492.4033 2.228541e+03 3.592396e+03
4493.6304 2.088500e+03 3.368358e+03
4494.8574 1.757602e+03 2.836114e+03
4496.0844 1.451422e+03 2.343234e+03
4497.3114 1.444113e+03 2.332603e+03
4498.5385 1.385473e+03 2.239005e+03
4499.7655 1.427090e+03 2.307409e+03
4500.9925 1.430669e+03 2.314344e+03
4502.2195 1.452969e+03 2.351581e+03
4503.4466 1.390714e+03 2.251934e+03
4504.6736 1.456141e+03 2.359035e+03
4505.9006 1.421792e+03 2.304517e+03
4507.1276 1.484395e+03 2.407160e+03
4508.3547 1.634349e+03 2.651620e+03
4509.5817 1.652164e+03 2.681821e+03
4510.8087 1.817655e+03 2.951872e+03
4512.0357 1.906681e+03 3.097937e+03
4513.2628 1.930092e+03 3.137476e+03
4514.4898 1.913248e+03 3.111578e+03
4515.7168 1.827519e+03 2.973567e+03
4516.9438 1.719249e+03 2.798723e+03
4518.1709 1.624298e+03 2.645401e+03
4519.3979 1.560275e+03 2.542323e+03
4520.6249 1.542938e+03 2.515250e+03
4521.8519 1.570605e+03 2.561544e+03
4523.0790 1.557408e+03 2.541199e+03
4524.3060 1.525435e+03 2.490179e+03
4525.5330 1.542073e+03 2.518497e+03
4526.7600 1.549981e+03 2.532572e+03
4527.9871 1.528181e+03 2.498092e+03
4529.2141 1.541108e+03 2.520368e+03
4530.4411 1.570895e+03 2.570246e+03
4531.6681 1.561913e+03 2.556701e+03
4532.8952 1.556292e+03 2.548644e+03
4534.1222 1.598779e+03 2.619392e+03
4535.3492 1.648161e+03 2.701499e+03
4536.5762 1.630971e+03 2.674506e+03
4537.8033 1.652258e+03 2.710609e+03
4539.0303 1.599355e+03 2.624970e+03
4540.2573 1.595104e+03 2.619138e+03
4541.4843 1.594028e+03 2.618512e+03
4542.7114 1.625103e+03 2.670715e+03
4543.9384 1.613746e+03 2.653194e+03
4545.1654 1.651474e+03 2.716389e+03
4546.3924 1.634320e+03 2.689324e+03
4547.6194 1.766431e+03 2.907954e+03
4548.8465 1.664545e+03 2.741386e+03
4550.0735 1.771604e+03 2.918934e+03
4551.3005 1.686274e+03 2.779509e+03
4552.5275 1.662056e+03 2.740734e+03
4553.7546 1.586305e+03 2.616908e+03
4554.9816 1.633570e+03 2.695995e+03
4556.2086 1.720534e+03 2.840688e+03
4557.4356 1.739226e+03 2.872725e+03
4558.6627 1.708611e+03 2.823308e+03
4559.8897 1.732768e+03 2.864387e+03
4561.1167 1.708471e+03 2.825362e+03
4562.3437 1.735001e+03 2.870390e+03
4563.5708 1.734063e+03 2.869985e+03
4564.7978 1.709079e+03 2.829760e+03
4566.0248 1.730186e+03 2.865840e+03
4567.2518 1.692729e+03 2.804902e+03
4568.4789 1.680681e+03 2.786029e+03
4569.7059 1.736785e+03 2.880153e+03
4570.9329 1.720418e+03 2.854118e+03
4572.1599 1.658454e+03 2.752382e+03
4573.3870 1.680768e+03 2.790485e+03
4574.6140 1.708427e+03 2.837488e+03
4575.8410 1.710113e+03 2.841367e+03
4577.0680 1.748973e+03 2.907030e+03
4578.2951 1.742214e+03 2.896884e+03
4579.5221 1.717717e+03 2.857218e+03
4580.7491 1.642678e+03 2.733415e+03
4581.9761 1.675161e+03 2.788497e+03
4583.2032 1.679404e+03 2.796587e+03
4584.4302 1.674363e+03 2.789212e+03
4585.6572 1.746279e+03 2.910069e+03
4586.8842 1.714881e+03 2.858779e+03
4588.1113 1.731426e+03 2.887397e+03
4589.3383 1.714696e+03 2.860519e+03
4590.5653 1.722501e+03 2.874561e+03
4591.7923 1.762594e+03 2.942508e+03
4593.0194 1.687732e+03 2.818521e+03
4594.2464 1.739715e+03 2.906348e+03
4595.4734 1.727954e+03 2.887701e+03
4596.7004 1.710912e+03 2.860208e+03
4597.9275 1.660551e+03 2.776969e+03
4599.1545 1.728748e+03 2.892001e+03
4600.3815 1.717406e+03 2.874000e+03
4601.6085 1.696929e+03 2.840690e+03
4602.8356 1.829952e+03 3.064398e+03
4604.0626 1.785984e+03 2.991764e+03
4605.2896 1.771360e+03 2.968249e+03
4606.5166 1.784671e+03 2.991537e+03
4607.7437 1.758773e+03 2.949087e+03
4608.9707 1.701578e+03 2.854109e+03
4610.1977 1.704763e+03 2.860372e+03
4611.4247 1.692310e+03 2.840388e+03
4612.6518 1.697085e+03 2.849308e+03
4613.8788 1.708202e+03 2.868880e+03
4615.1058 1.671610e+03 2.808306e+03
4616.3328 1.733340e+03 2.912921e+03
4617.5599 1.740237e+03 2.925418e+03
4618.7869 1.677886e+03 2.821472e+03
4620.0139 1.653077e+03 2.780602e+03
4621.2409 1.756253e+03 2.955050e+03
4622.4679 1.787309e+03 3.008211e+03
4623.6950 1.831774e+03 3.083973e+03
4624.9220 1.922789e+03 3.238168e+03
4626.1490 1.842230e+03 3.103416e+03
4627.3760 1.753551e+03 2.954894e+03
4628.6031 1.789640e+03 3.016586e+03
4629.8301 1.752714e+03 2.955197e+03
4631.0571 1.674692e+03 2.824457e+03
4632.2841 1.750683e+03 2.953462e+03
4633.5112 1.638641e+03 2.765226e+03
4634.7382 1.714540e+03 2.894119e+03
4635.9652 1.749716e+03 2.954318e+03
4637.1922 1.608743e+03 2.717043e+03
4638.4193 1.689103e+03 2.853547e+03
4639.6463 1.679724e+03 2.838475e+03
4640.8733 1.613410e+03 2.727154e+03
4642.1003 1.720589e+03 2.909098e+03
4643.3274 1.721314e+03 2.911098e+03
4644.5544 1.663066e+03 2.813333e+03
4645.7814 1.701839e+03 2.879677e+03
4647.0084 1.674290e+03 2.833798e+03
4648.2355 1.667994e+03 2.823870e+03
4649.4625 1.692850e+03 2.866684e+03
4650.6895 1.690273e+03 2.863046e+03
4651.9165 1.685636e+03 2.855910e+03
4653.1436 1.630020e+03 2.762371e+03
4654.3706 1.632427e+03 2.767135e+03
4655.5976 1.676157e+03 2.841959e+03
4656.8246 1.713300e+03 2.905643e+03
4658.0517 1.708732e+03 2.898595e+03
4659.2787 1.638728e+03 2.780509e+03
4660.5057 1.659346e+03 2.816160e+03
4661.7327 1.664942e+03 2.826321e+03
4662.9598 1.654427e+03 2.809125e+03
4664.1868 1.715923e+03 2.914215e+03
4665.4138 1.699176e+03 2.886432e+03
4666.6408 1.609194e+03 2.734198e+03
4667.8679 1.620067e+03 2.753290e+03
4669.0949 1.704186e+03 2.896894e+03
4670.3219 1.662192e+03 2.826132e+03
4671.5489 1.680339e+03 2.857610e+03
4672.7760 1.672566e+03 2.845007e+03
4674.0030 1.688633e+03 2.872951e+03
4675.2300 1.643801e+03 2.797269e+03
4676.4570 1.721063e+03 2.929362e+03
4677.6841 1.642090e+03 2.795526e+03
4678.9111 1.632178e+03 2.779224e+03
4680.1381 1.682784e+03 2.865978e+03
4681.3651 1.669514e+03 2.843951e+03
4682.5922 1.603411e+03 2.731894e+03
4683.8192 1.612349e+03 2.747665e+03
4685.0462 1.581285e+03 2.695253e+03
4686.2732 1.648383e+03 2.810163e+03
4687.5003 1.633889e+03 2.785987e+03
4688.7273 1.644048e+03 2.803840e+03
4689.9543 1.652037e+03 2.817992e+03
4691.1813 1.627867e+03 2.777277e+03
4692.4083 1.683316e+03 2.872404e+03
4693.6354 1.713094e+03 2.923746e+03
4694.8624 1.688319e+03 2.881977e+03
4696.0894 1.686329e+03 2.879089e+03
4697.3164 1.652329e+03 2.821534e+03
4698.5435 1.622322e+03 2.770773e+03
4699.7705 1.616967e+03 2.762098e+03
4700.9975 1.605638e+03 2.743208e+03
4702.2245 1.636383e+03 2.796201e+03
4703.4516 1.651868e+03 2.823124e+03
4704.6786 1.679037e+03 2.870024e+03
4705.9056 1.673603e+03 2.861193e+03
4707.1326 1.648925e+03 2.819449e+03
4708.3597 1.640733e+03 2.805880e+03
4709.5867 1.601279e+03 2.738830e+03
4710.8137 1.608116e+03 2.750942e+03
4712.0407 1.632373e+03 2.792857e+03
4713.2678 1.660348e+03 2.841140e+03
4714.4948 1.637456e+03 2.802376e+03
4715.7218 1.719009e+03 2.942370e+03
4716.9488 1.731924e+03 2.964897e+03
4718.1759 1.697494e+03 2.906361e+03
4719.4029 1.690862e+03 2.895405e+03
4720.6299 1.704131e+03 2.918521e+03
4721.8569 1.676996e+03 2.872434e+03
4723.0840 1.714587e+03 2.937207e+03
4724.3110 1.621519e+03 2.778134e+03
4725.5380 1.672151e+03 2.865246e+03
4726.7650 1.717510e+03 2.943338e+03
4727.9921 1.647181e+03 2.823161e+03
4729.2191 1.722600e+03 2.952782e+03
4730.4461 1.714182e+03 2.938702e+03
4731.6731 1.676132e+03 2.873806e+03
4732.9002 1.669260e+03 2.862353e+03
4734.1272 1.625694e+03 2.787964e+03
4735.3542 1.699821e+03 2.915410e+03
4736.5812 1.695524e+03 2.908357e+03
4737.8083 1.693486e+03 2.905171e+03
4739.0353 1.648059e+03 2.827537e+03
4740.2623 1.658672e+03 2.846037e+03
4741.4893 1.676153e+03 2.876322e+03
4742.7164 1.728196e+03 2.965921e+03
4743.9434 1.648621e+03 2.829628e+03
4745.1704 1.685067e+03 2.892456e+03
4746.3974 1.727027e+03 2.964756e+03
4747.6245 1.683930e+03 2.891033e+03
4748.8515 1.655407e+03 2.842315e+03
4750.0785 1.691349e+03 2.904278e+03
4751.3055 1.683829e+03 2.891609e+03
4752.5326 1.656171e+03 2.844346e+03
4753.7596 1.659696e+03 2.850628e+03
4754.9866 1.688217e+03 2.899841e+03
4756.2136 1.687414e+03 2.898683e+03
4757.4407 1.617637e+03 2.779024e+03
4758.6677 1.649803e+03 2.834488e+03
4759.8947 1.638875e+03 2.815910e+03
4761.1217 1.630823e+03 2.802266e+03
4762.3488 1.648025e+03 2.832011e+03
4763.5758 1.647059e+03 2.830532e+03
4764.8028 1.602710e+03 2.754487e+03
4766.0298 1.698878e+03 2.919941e+03
4767.2568 1.678640e+03 2.885323e+03
4768.4839 1.655183e+03 2.845163e+03
4769.7109 1.628044e+03 2.798663e+03
4770.9379 1.684561e+03 2.895967e+03
4772.1649 1.603290e+03 2.756389e+03
4773.3920 1.639015e+03 2.817943e+03
4774.6190 1.550684e+03 2.666197e+03
4775.8460 1.627106e+03 2.797718e+03
4777.0730 1.549590e+03 2.664543e+03
4778.3001 1.529808e+03 2.630633e+03
4779.5271 1.625817e+03 2.795833e+03
4780.7541 1.617821e+03 2.782183e+03
4781.9811 1.619570e+03 2.785283e+03
4783.2082 1.630414e+03 2.804021e+03
4784.4352 1.537424e+03 2.644172e+03
4785.6622 1.573715e+03 2.706662e+03
4786.8892 1.610170e+03 2.769432e+03
4788.1163 1.581481e+03 2.720153e+03
4789.3433 1.500706e+03 2.581275e+03
4790.5703 1.538841e+03 2.646919e+03
4791.7973 1.541611e+03 2.651730e+03
4793.0244 1.566335e+03 2.694300e+03
4794.2514 1.578405e+03 2.715097e+03
4795.4784 1.581989e+03 2.721294e+03
4796.7054 1.583855e+03 2.724529e+03
4797.9325 1.571682e+03 2.703610e+03
4799.1595 1.527464e+03 2.627559e+03
4800.3865 1.515533e+03 2.607044e+03
4801.6135 1.511237e+03 2.599657e+03
4802.8406 1.528817e+03 2.629897e+03
4804.0676 1.587206e+03 2.730332e+03
4805.2946 1.599097e+03 2.750773e+03
4806.5216 1.576120e+03 2.711230e+03
4807.7487 1.551247e+03 2.668420e+03
4808.9757 1.559277e+03 2.682205e+03
4810.2027 1.593546e+03 2.741118e+03
4811.4297 1.544991e+03 2.657557e+03
4812.6568 1.481094e+03 2.547605e+03
4813.8838 1.541094e+03 2.650760e+03
4815.1108 1.563209e+03 2.688742e+03
4816.3378 1.556872e+03 2.677783e+03
4817.5649 1.552415e+03 2.670051e+03
4818.7919 1.533330e+03 2.637155e+03
4820.0189 1.565531e+03 2.692458e+03
4821.2459 1.543570e+03 2.654607e+03
4822.4730 1.588003e+03 2.730933e+03
4823.7000 1.553186e+03 2.670964e+03
4824.9270 1.569797e+03 2.699432e+03
4826.1540 1.548675e+03 2.663006e+03
4827.3811 1.520658e+03 2.614723e+03
4828.6081 1.523000e+03 2.618639e+03
4829.8351 1.530688e+03 2.631739e+03
4831.0621 1.544132e+03 2.654730e+03
4832.2892 1.552932e+03 2.669729e+03
4833.5162 1.620822e+03 2.786300e+03
4834.7432 1.572514e+03 2.703115e+03
4835.9702 1.626428e+03 2.795638e+03
4837.1972 1.614430e+03 2.774858e+03
4838.4243 1.613877e+03 2.773744e+03
4839.6513 1.624721e+03 2.792211e+03
4840.8783 1.572678e+03 2.702602e+03
4842.1053 1.568385e+03 2.695051e+03
4843.3324 1.607656e+03 2.762348e+03
4844.5594 1.632410e+03 2.804690e+03
4845.7864 1.605027e+03 2.757447e+03
4847.0134 1.630419e+03 2.800867e+03
4848.2405 1.678462e+03 2.883184e+03
4849.4675 1.653001e+03 2.839231e+03
4850.6945 1.593018e+03 2.735988e+03
4851.9215 1.558695e+03 2.676822e+03
4853.1486 1.552341e+03 2.665690e+03
4854.3756 1.590711e+03 2.731350e+03
4855.6026 1.606615e+03 2.758419e+03
4856.8296 1.581304e+03 2.714721e+03
4858.0567 1.600299e+03 2.747083e+03
4859.2837 1.625158e+03 2.789498e+03
4860.5107 1.674825e+03 2.874477e+03
4861.7377 1.625385e+03 2.789355e+03
4862.9648 1.620445e+03 2.780603e+03
4864.1918 1.640284e+03 2.814363e+03
4865.4188 1.686467e+03 2.893307e+03
4866.6458 1.641774e+03 2.816337e+03
4867.8729 1.629018e+03 2.794158e+03
4869.0999 1.647265e+03 2.825150e+03
4870.3269 1.731681e+03 2.969601e+03
4871.5539 1.689360e+03 2.896700e+03
4872.7810 1.686677e+03 2.891770e+03
4874.0080 1.684115e+03 2.887041e+03
4875.2350 1.681556e+03 2.882313e+03
4876.4620 1.678999e+03 2.877584e+03
4877.6891 1.676445e+03 2.872856e+03
4878.9161 1.673893e+03 2.868127e+03
4880.1431 1.671344e+03 2.863399e+03
4881.3701 1.668798e+03 2.858669e+03
4882.5972 1.666254e+03 2.853941e+03
4883.8242 1.663712e+03 2.849211e+03
4885.0512 1.661174e+03 2.844482e+03
4886.2782 1.658637e+03 2.839753e+03
4887.5053 1.656103e+03 2.835022e+03
4888.7323 1.653572e+03 2.830293e+03
4889.9593 1.651043e+03 2.825563e+03
4891.1863 1.648516e+03 2.820833e+03
4892.4134 1.645992e+03 2.816103e+03
4893.6404 1.643470e+03 2.811373e+03
4894.8674 1.640951e+03 2.806643e+03
4896.0944 1.638434e+03 2.801912e+03
4897.3215 1.635919e+03 2.797181e+03
4898.5485 1.633406e+03 2.792450e+03
4899.7755 1.630897e+03 2.787721e+03
4901.0025 1.628389e+03 2.782989e+03
4902.2296 1.625884e+03 2.778258e+03
4903.4566 1.623380e+03 2.773526e+03
4904.6836 1.620880e+03 2.768795e+03
4905.9106 1.618381e+03 2.764064e+03
4907.1377 1.615884e+03 2.759332e+03
4908.3647 1.613391e+03 2.754601e+03
4909.5917 1.610899e+03 2.749869e+03
4910.8187 1.608408e+03 2.745137e+03
4912.0457 1.605921e+03 2.740405e+03
4913.2728 1.603435e+03 2.735673e+03
4914.4998 1.600952e+03 2.730940e+03
4915.7268 1.598471e+03 2.726208e+03
4916.9538 1.595992e+03 2.721476e+03
4918.1809 1.593515e+03 2.716743e+03
4919.4079 1.591039e+03 2.712010e+03
4920.6349 1.588567e+03 2.707278e+03
4921.8619 1.586096e+03 2.702544e+03
4923.0890 1.583627e+03 2.697811e+03
4924.3160 1.581160e+03 2.693078e+03
4925.5430 1.578695e+03 2.688344e+03
4926.7700 1.576232e+03 2.683610e+03
4927.9971 1.573771e+03 2.678877e+03
4929.2241 1.571313e+03 2.674143e+03
4930.4511 1.568855e+03 2.669409e+03
4931.6781 1.566400e+03 2.664674e+03
4932.9052 1.563947e+03 2.659941e+03
4934.1322 1.561496e+03 2.655207e+03
4935.3592 1.559046e+03 2.650472e+03
4936.5862 1.556599e+03 2.645738e+03
4937.8133 1.554153e+03 2.641002e+03
4939.0403 1.551709e+03 2.636268e+03
4940.2673 1.549268e+03 2.631534e+03
4941.4943 1.546827e+03 2.626798e+03
4942.7214 1.544388e+03 2.622062e+03
4943.9484 1.541951e+03 2.617327e+03
4945.1754 1.539516e+03 2.612591e+03
4946.4024 1.537083e+03 2.607856e+03
4947.6295 1.536666e+03 2.606538e+03
4948.8565 1.448449e+03 2.456321e+03
4950.0835 1.462658e+03 2.479825e+03
4951.3105 1.473395e+03 2.497429e+03
4952.5376 1.417693e+03 2.402431e+03
4953.7646 1.459168e+03 2.472111e+03
4954.9916 1.463057e+03 2.478090e+03
4956.2186 1.444148e+03 2.445455e+03
4957.4457 1.499926e+03 2.539271e+03
4958.6727 1.523729e+03 2.578918e+03
4959.8997 1.493946e+03 2.527869e+03
4961.1267 1.447254e+03 2.448235e+03
4962.3538 1.447216e+03 2.447541e+03
4963.5808 1.465159e+03 2.477241e+03
4964.8078 1.465186e+03 2.476639e+03
4966.0348 1.485997e+03 2.511153e+03
4967.2619 1.494374e+03 2.524638e+03
4968.4889 1.524801e+03 2.575353e+03
4969.7159 1.483058e+03 2.504175e+03
4970.9429 1.434258e+03 2.421117e+03
4972.1700 1.451288e+03 2.449195e+03
4973.3970 1.415977e+03 2.388945e+03
4974.6240 1.376773e+03 2.322158e+03
4975.8510 1.425266e+03 2.403278e+03
4977.0781 1.423885e+03 2.400273e+03
4978.3051 1.508401e+03 2.542024e+03
4979.5321 1.498156e+03 2.524038e+03
4980.7591 1.557760e+03 2.623703e+03
4981.9862 1.438786e+03 2.422617e+03
4983.2132 1.597146e+03 2.688480e+03
4984.4402 1.527476e+03 2.570450e+03
4985.6672 1.500772e+03 2.524768e+03
4986.8942 1.521363e+03 2.558648e+03
4988.1213 1.512562e+03 2.543086e+03
4989.3483 1.453592e+03 2.443204e+03
4990.5753 1.586349e+03 2.665534e+03
4991.8023 1.478275e+03 2.483182e+03
4993.0294 1.439471e+03 2.417257e+03
4994.2564 1.544042e+03 2.592060e+03
4995.4834 1.550989e+03 2.602914e+03
4996.7104 1.498366e+03 2.513815e+03
4997.9375 1.477609e+03 2.478209e+03
4999.1645 1.458328e+03 2.445099e+03
5000.3915 1.478682e+03 2.478436e+03
5001.6185 1.558018e+03 2.610575e+03
5002.8456 1.488453e+03 2.493210e+03
5004.0726 1.499226e+03 2.510441e+03
5005.2996 1.493558e+03 2.500134e+03
5006.5266 1.490377e+03 2.493990e+03
5007.7537 1.516757e+03 2.537297e+03
5008.9807 1.504082e+03 2.515258e+03
5010.2077 1.562221e+03 2.611611e+03
5011.4347 1.559883e+03 2.606826e+03
5012.6618 1.530344e+03 2.556597e+03
5013.8888 1.506381e+03 2.515710e+03
5015.1158 1.487486e+03 2.483305e+03
5016.3428 1.520998e+03 2.538379e+03
5017.5699 1.504750e+03 2.510395e+03
5018.7969 1.468639e+03 2.449300e+03
5020.0239 1.522683e+03 2.538543e+03
5021.2509 1.558346e+03 2.597086e+03
5022.4780 1.630062e+03 2.715646e+03
5023.7050 2.046900e+03 3.408875e+03
5024.9320 3.105150e+03 5.169421e+03
5026.1590 4.349348e+03 7.238148e+03
5027.3861 5.084326e+03 8.458236e+03
5028.6131 5.225282e+03 8.689574e+03
5029.8401 4.741081e+03 7.881476e+03
5031.0671 4.166489e+03 6.923745e+03
5032.2942 3.491350e+03 5.799679e+03
5033.5212 2.694768e+03 4.474771e+03
5034.7482 1.986559e+03 3.297533e+03
5035.9752 1.588433e+03 2.635688e+03
5037.2023 1.501022e+03 2.489708e+03
5038.4293 1.506578e+03 2.497977e+03
5039.6563 1.511403e+03 2.505024e+03
5040.8833 1.532825e+03 2.539557e+03
5042.1104 1.545154e+03 2.559001e+03
5043.3374 1.480345e+03 2.450721e+03
5044.5644 1.480745e+03 2.450431e+03
5045.7914 1.487436e+03 2.460543e+03
5047.0185 1.457335e+03 2.409806e+03
5048.2455 1.526817e+03 2.523704e+03
5049.4725 1.536902e+03 2.539368e+03
5050.6995 1.605571e+03 2.651772e+03
5051.9266 1.495159e+03 2.468428e+03
5053.1536 1.569512e+03 2.590140e+03
5054.3806 1.451859e+03 2.395013e+03
5055.6076 1.459446e+03 2.406551e+03
5056.8346 1.461527e+03 2.409001e+03
5058.0617 1.487604e+03 2.450980e+03
5059.2887 1.542765e+03 2.540818e+03
5060.5157 1.524744e+03 2.510102e+03
5061.7427 1.500791e+03 2.469644e+03
5062.9698 1.421894e+03 2.338838e+03
5064.1968 1.524191e+03 2.506054e+03
5065.4238 1.510957e+03 2.483250e+03
5066.6508 1.549661e+03 2.545782e+03
5067.8779 1.524512e+03 2.503405e+03
5069.1049 1.528919e+03 2.509571e+03
5070.3319 1.500297e+03 2.461535e+03
5071.5589 1.509301e+03 2.475243e+03
5072.7860 1.539914e+03 2.524356e+03
5074.0130 1.516878e+03 2.485515e+03
5075.2400 1.546806e+03 2.533449e+03
5076.4670 1.583785e+03 2.592879e+03
5077.6941 1.529656e+03 2.503161e+03
5078.9211 1.493725e+03 2.443282e+03
5080.1481 1.548631e+03 2.531968e+03
5081.3751 1.507482e+03 2.463594e+03
5082.6022 1.496093e+03 2.443887e+03
5083.8292 1.501968e+03 2.452381e+03
5085.0562 1.491078e+03 2.433501e+03
5086.2832 1.558144e+03 2.541804e+03
5087.5103 1.579008e+03 2.574667e+03
5088.7373 1.526708e+03 2.488252e+03
5089.9643 1.510482e+03 2.460678e+03
5091.1913 1.598258e+03 2.602471e+03
5092.4184 1.580881e+03 2.572985e+03
5093.6454 1.543507e+03 2.510990e+03
5094.8724 1.566983e+03 2.547992e+03
5096.0994 1.554567e+03 2.526620e+03
5097.3265 1.586575e+03 2.577430e+03
5098.5535 1.581801e+03 2.568462e+03
5099.7805 1.614241e+03 2.619894e+03
5101.0075 1.600764e+03 2.596786e+03
5102.2346 1.586990e+03 2.573211e+03
5103.4616 1.534581e+03 2.487041e+03
5104.6886 1.538105e+03 2.491553e+03
5105.9156 1.604881e+03 2.598466e+03
5107.1427 1.661261e+03 2.688446e+03
5108.3697 1.625146e+03 2.628719e+03
5109.5967 1.562590e+03 2.526298e+03
5110.8237 1.569421e+03 2.536098e+03
5112.0508 1.602804e+03 2.588768e+03
5113.2778 1.698296e+03 2.741645e+03
5114.5048 1.621155e+03 2.615814e+03
5115.7318 1.671834e+03 2.696243e+03
5116.9589 1.701030e+03 2.741958e+03
5118.1859 1.628430e+03 2.623614e+03
5119.4129 1.662020e+03 2.676383e+03
5120.6399 1.643177e+03 2.644702e+03
5121.8670 1.812765e+03 2.916174e+03
5123.0940 1.811900e+03 2.913300e+03
5124.3210 2.292306e+03 3.683846e+03
5125.5480 4.212621e+03 6.766414e+03
5126.7751 7.519006e+03 1.207099e+04
5128.0021 9.688326e+03 1.554558e+04
5129.2291 1.026218e+04 1.645783e+04
5130.4561 9.948438e+03 1.594637e+04
5131.6831 8.667913e+03 1.388656e+04
5132.9102 7.014933e+03 1.123250e+04
5134.1372 5.129657e+03 8.209423e+03
5135.3642 3.305052e+03 5.286564e+03
5136.5912 2.199112e+03 3.515706e+03
5137.8183 1.854393e+03 2.963031e+03
5139.0453 1.782435e+03 2.846536e+03
5140.2723 1.747396e+03 2.789087e+03
5141.4993 1.693775e+03 2.702050e+03
5142.7264 1.805830e+03 2.879257e+03
