  6477.904  3.435e-16  1.557e-17
  6482.691  3.345e-16  1.488e-17
  6487.478  3.834e-16  1.551e-17
  6492.265  3.687e-16  1.592e-17
  6497.052  3.726e-16  1.634e-17
  6501.840  3.139e-16  1.573e-17
  6506.627  3.544e-16  1.629e-17
  6511.415  3.425e-16  1.558e-17
  6516.203  3.735e-16  1.580e-17
  6520.992  3.442e-16  1.532e-17
  6525.780  3.397e-16  1.572e-17
  6530.569  3.173e-16  1.565e-17
  6535.358  3.936e-16  1.659e-17
  6540.147  3.663e-16  1.634e-17
  6544.937  3.340e-16  1.596e-17
  6549.726  3.588e-16  1.641e-17
  6554.516  3.698e-16  1.666e-17
  6559.306  3.369e-16  1.606e-17
  6564.096  3.333e-16  1.570e-17
  6568.886  3.883e-16  1.638e-17
  6573.677  3.264e-16  1.579e-17
  6578.467  3.381e-16  1.604e-17
  6583.258  3.250e-16  1.589e-17
  6588.049  3.321e-16  1.579e-17
  6592.840  3.598e-16  1.600e-17
  6597.632  3.344e-16  1.577e-17
  6602.423  3.435e-16  1.600e-17
  6607.215  3.813e-16  1.635e-17
  6612.006  3.313e-16  1.575e-17
  6616.798  3.622e-16  1.588e-17
  6621.590  3.421e-16  1.561e-17
  6626.382  3.363e-16  1.564e-17
  6631.175  3.347e-16  1.561e-17
  6635.967  3.357e-16  1.569e-17
  6640.760  3.590e-16  1.584e-17
  6645.552  2.810e-16  1.474e-17
  6650.346  3.488e-16  1.537e-17
  6655.138  3.564e-16  1.577e-17
  6659.931  3.410e-16  1.582e-17
  6664.724  3.479e-16  1.591e-17
  6669.518  3.489e-16  1.592e-17
  6674.311  3.320e-16  1.567e-17
  6679.104  3.163e-16  1.535e-17
  6683.898  3.147e-16  1.540e-17
  6688.692  3.065e-16  1.537e-17
  6693.485  3.388e-16  1.583e-17
  6698.279  3.245e-16  1.557e-17
  6703.073  3.076e-16  1.553e-17
  6707.867  3.433e-16  1.602e-17
  6712.661  2.933e-16  1.543e-17
  6717.456  3.242e-16  1.591e-17
  6722.250  3.636e-16  1.645e-17
  6727.044  3.608e-16  1.660e-17
  6731.839  3.260e-16  1.616e-17
  6736.633  3.678e-16  1.685e-17
  6741.428  3.349e-16  1.630e-17
  6746.222  3.483e-16  1.659e-17
  6751.017  3.637e-16  1.675e-17
  6755.812  3.615e-16  1.654e-17
  6760.606  3.671e-16  1.674e-17
  6765.401  3.480e-16  1.642e-17
  6770.196  3.265e-16  1.614e-17
  6774.991  3.187e-16  1.604e-17
  6779.786  2.765e-16  1.547e-17
  6784.581  3.121e-16  1.596e-17
  6789.376  2.798e-16  1.554e-17
  6794.171  3.341e-16  1.633e-17
  6798.970  2.913e-16  1.613e-17
  6803.761  3.046e-16  1.606e-17
  6808.556  3.206e-16  1.629e-17
  6813.351  2.916e-16  1.590e-17
  6818.146  2.677e-16  1.592e-17
  6822.941  2.839e-16  1.740e-17
  6827.736  3.193e-16  1.910e-17
  6832.532  2.474e-16  1.872e-17
  6837.327  3.170e-16  1.958e-17
  6842.122  3.069e-16  1.848e-17
  6846.917  2.672e-16  1.680e-17
  6851.712  2.784e-16  1.658e-17
  6856.507  2.769e-16  1.751e-17
  6861.302  2.432e-16  1.807e-17
  6866.097  2.519e-16  1.809e-17
  6870.892  2.252e-16  1.763e-17
  6875.687  2.179e-16  1.631e-17
  6880.482  2.172e-16  1.562e-17
  6885.277  2.987e-16  1.695e-17
  6890.072  2.542e-16  1.645e-17
  6894.867  2.473e-16  1.637e-17
  6899.662  2.991e-16  1.696e-17
  6904.456  2.146e-16  1.576e-17
  6909.251  2.907e-16  1.717e-17
  6914.046  2.614e-16  1.703e-17
  6918.840  2.108e-16  1.688e-17
  6923.635  3.035e-16  1.817e-17
  6928.429  3.034e-16  1.783e-17
  6933.223  2.713e-16  1.740e-17
  6938.018  2.411e-16  1.637e-17
  6942.812  3.260e-16  1.841e-17
  6947.606  2.797e-16  1.815e-17
  6952.400  2.678e-16  1.762e-17
  6957.194  2.483e-16  1.711e-17
  6961.988  2.482e-16  1.650e-17
  6966.782  3.169e-16  1.740e-17
